loan_amount,loan_maturity_days,interest_rate,borrower_type,age,credit_score,employment_years,defaulted
21238.67896,44.0,0.2852208,Small Merchant,48.0,814.0,2.0,0.0
24811.98205,36.0,0.287459387,Freelancer,26.0,588.0,3.0,0.0
26831.00794,72.0,0.260058178,Small Merchant,27.0,500.0,11.0,0.0
19191.4567,59.0,0.287169139,Freelancer,36.0,818.0,10.0,0.0
23568.64737,56.0,0.255566608,Small Merchant,34.0,467.0,2.0,0.0
22088.14681,46.0,0.280276604,Freelancer,35.0,636.0,10.0,0.0
22683.73269,84.0,0.251250254,Gig Worker,26.0,594.0,2.0,0.0
16588.93151,47.0,0.306559812,Gig Worker,38.0,679.0,3.0,0.0
22171.57122,51.0,0.273775558,Small Merchant,57.0,310.0,2.0,0.0
25485.98804,90.0,0.26612863,Gig Worker,44.0,656.0,11.0,0.0
32158.00525,85.0,0.257085234,Freelancer,31.0,430.0,11.0,0.0
28714.89578,90.0,0.255160293,Small Merchant,51.0,504.0,16.0,0.0
37072.2772,82.0,0.288728205,Freelancer,29.0,735.0,7.0,0.0
16628.56706,55.0,0.300076038,Freelancer,43.0,615.0,9.0,0.0
28106.24446,80.0,0.298074656,Small Merchant,23.0,613.0,15.0,0.0
23283.39404,56.0,0.307931831,Gig Worker,56.0,785.0,18.0,0.0
37328.62053,69.0,0.314963609,Small Merchant,58.0,410.0,14.0,0.0
16341.912,53.0,0.299158537,Gig Worker,23.0,589.0,10.0,0.0
16121.9471,81.0,0.269942143,Small Merchant,55.0,546.0,6.0,0.0
17804.25148,37.0,0.283389621,Small Merchant,56.0,711.0,6.0,0.0
10000.0,50.0,0.25,Gig Worker,44.0,749.0,17.0,0.0
18319.71485,58.0,0.292751603,Small Merchant,49.0,720.0,18.0,0.0
16686.07137,72.0,0.28298531,Gig Worker,20.0,699.0,15.0,0.0
23052.75651,50.0,0.311904561,Small Merchant,48.0,755.0,2.0,0.0
24392.29183,32.0,0.265132815,Small Merchant,35.0,424.0,5.0,0.0
35133.19587,60.0,0.290310313,Freelancer,56.0,559.0,0.0,0.0
28652.96687,84.0,0.259933119,Gig Worker,56.0,834.0,0.0,0.0
17961.67441,56.0,0.277799332,Small Merchant,26.0,379.0,14.0,0.0
15711.0973,75.0,0.25,Freelancer,59.0,571.0,19.0,0.0
25443.4342,56.0,0.307120927,Freelancer,52.0,717.0,10.0,0.0
12758.36755,38.0,0.301052988,Gig Worker,41.0,701.0,9.0,0.0
34820.21136,86.0,0.270546312,Freelancer,46.0,352.0,2.0,0.0
30256.08085,62.0,0.285236706,Small Merchant,48.0,571.0,3.0,0.0
18715.77044,62.0,0.280769711,Freelancer,35.0,527.0,11.0,0.0
10008.0583,55.0,0.267752124,Freelancer,40.0,670.0,5.0,0.0
31477.10662,57.0,0.282463873,Small Merchant,30.0,491.0,19.0,0.0
21198.22108,73.0,0.271144569,Freelancer,40.0,322.0,18.0,0.0
30664.71418,72.0,0.299606773,Gig Worker,28.0,635.0,15.0,0.0
10839.00639,60.0,0.275783834,Small Merchant,46.0,529.0,9.0,0.0
17804.37484,82.0,0.32781071,Small Merchant,58.0,829.0,5.0,0.0
22036.7059,30.0,0.278443044,Small Merchant,41.0,787.0,19.0,0.0
22328.86416,49.0,0.282255415,Freelancer,34.0,463.0,4.0,0.0
18849.5417,41.0,0.29056317,Freelancer,42.0,722.0,9.0,0.0
26359.94953,46.0,0.29674102,Freelancer,48.0,659.0,11.0,0.0
14526.65699,44.0,0.281559489,Freelancer,58.0,468.0,17.0,0.0
21003.3436,63.0,0.29012759,Gig Worker,35.0,812.0,2.0,0.0
22842.06942,79.0,0.283656079,Freelancer,22.0,647.0,4.0,0.0
25601.07184,45.0,0.264428347,Gig Worker,35.0,498.0,2.0,0.0
26981.30415,33.0,0.259036994,Freelancer,27.0,511.0,2.0,0.0
14127.50536,37.0,0.293984952,Gig Worker,45.0,451.0,8.0,0.0
11261.2008,63.0,0.310344621,Freelancer,28.0,829.0,3.0,0.0
30943.73775,75.0,0.25,Freelancer,54.0,389.0,19.0,0.0
24326.19808,54.0,0.251308752,Gig Worker,26.0,313.0,16.0,0.0
16760.59424,44.0,0.251115574,Gig Worker,27.0,318.0,6.0,0.0
32858.06383,57.0,0.295502891,Small Merchant,54.0,381.0,12.0,0.0
22809.72244,38.0,0.297172059,Small Merchant,58.0,818.0,11.0,0.0
30255.08029,31.0,0.260473214,Small Merchant,55.0,301.0,17.0,0.0
22472.62937,46.0,0.324115727,Gig Worker,25.0,562.0,14.0,0.0
36425.23547,87.0,0.272300669,Freelancer,26.0,839.0,4.0,0.0
34287.3859,39.0,0.308712894,Freelancer,31.0,789.0,0.0,0.0
20257.25096,38.0,0.296170815,Small Merchant,58.0,636.0,8.0,0.0
28800.99666,60.0,0.260837984,Freelancer,20.0,585.0,8.0,0.0
26517.63165,31.0,0.271639346,Freelancer,44.0,553.0,12.0,0.0
31580.4209,53.0,0.262551657,Freelancer,31.0,784.0,10.0,0.0
15245.53578,48.0,0.253113614,Freelancer,46.0,500.0,8.0,0.0
26802.36022,46.0,0.274935574,Small Merchant,42.0,591.0,4.0,0.0
29408.97141,72.0,0.256027997,Freelancer,38.0,577.0,13.0,0.0
10000.0,78.0,0.276501053,Gig Worker,40.0,634.0,15.0,0.0
13717.19041,39.0,0.318659134,Freelancer,40.0,710.0,1.0,0.0
10000.0,79.0,0.293933763,Gig Worker,43.0,509.0,14.0,0.0
20114.15216,84.0,0.268857402,Small Merchant,32.0,309.0,16.0,0.0
27022.79579,57.0,0.267225534,Freelancer,55.0,539.0,4.0,0.0
32516.49936,67.0,0.271977594,Small Merchant,34.0,469.0,9.0,0.0
22518.66346,77.0,0.321422652,Freelancer,20.0,772.0,14.0,0.0
33400.30882,57.0,0.258232911,Gig Worker,53.0,771.0,19.0,0.0
12339.28979,88.0,0.27996462,Small Merchant,50.0,528.0,3.0,0.0
10076.32292,79.0,0.289307258,Small Merchant,51.0,707.0,3.0,0.0
21611.16611,81.0,0.304309774,Freelancer,55.0,698.0,6.0,0.0
24688.45814,79.0,0.273346584,Freelancer,48.0,502.0,0.0,0.0
21771.13676,30.0,0.260746486,Freelancer,29.0,348.0,19.0,0.0
10000.0,89.0,0.285790014,Freelancer,40.0,394.0,1.0,0.0
21376.15972,32.0,0.306293275,Freelancer,55.0,417.0,18.0,0.0
12868.7135,44.0,0.274542334,Freelancer,43.0,373.0,3.0,0.0
26687.70784,81.0,0.263211644,Gig Worker,46.0,336.0,0.0,0.0
24566.18772,39.0,0.282204138,Small Merchant,40.0,629.0,0.0,0.0
15420.8415,50.0,0.25,Freelancer,37.0,725.0,2.0,0.0
18402.93158,66.0,0.275626823,Small Merchant,23.0,486.0,17.0,0.0
14585.50535,44.0,0.303560514,Small Merchant,37.0,683.0,2.0,0.0
21561.24632,52.0,0.297496937,Small Merchant,28.0,758.0,2.0,0.0
28685.99624,43.0,0.277122715,Small Merchant,49.0,608.0,12.0,0.0
15099.91768,44.0,0.313186588,Small Merchant,54.0,725.0,0.0,0.0
25528.32561,39.0,0.318197497,Small Merchant,49.0,691.0,12.0,0.0
18288.19667,85.0,0.293281725,Gig Worker,58.0,630.0,4.0,0.0
16449.89017,38.0,0.250644573,Gig Worker,25.0,707.0,16.0,0.0
21250.78748,73.0,0.25,Small Merchant,33.0,606.0,10.0,0.0
14753.30374,68.0,0.307669803,Freelancer,48.0,370.0,9.0,0.0
18124.45486,34.0,0.284894558,Freelancer,51.0,743.0,14.0,0.0
13614.85475,54.0,0.312711084,Small Merchant,33.0,448.0,12.0,0.0
35753.07593,85.0,0.253226345,Gig Worker,39.0,736.0,9.0,0.0
22246.84486,71.0,0.276776295,Small Merchant,28.0,561.0,8.0,0.0
17101.92144,86.0,0.300583812,Freelancer,31.0,656.0,6.0,0.0
23497.85938,55.0,0.26540425,Gig Worker,33.0,604.0,9.0,0.0
21213.70365,37.0,0.300295701,Freelancer,42.0,842.0,8.0,0.0
20453.2128,51.0,0.277544409,Small Merchant,53.0,454.0,12.0,0.0
26299.1669,81.0,0.280561216,Freelancer,35.0,415.0,15.0,0.0
27302.55397,54.0,0.256327342,Small Merchant,37.0,350.0,1.0,0.0
18286.49197,77.0,0.285027721,Freelancer,59.0,371.0,7.0,0.0
17969.27232,41.0,0.323855794,Freelancer,52.0,442.0,6.0,0.0
20074.63812,38.0,0.287760436,Freelancer,24.0,466.0,1.0,0.0
10000.0,39.0,0.264165515,Freelancer,58.0,369.0,0.0,0.0
11393.66256,77.0,0.307910832,Gig Worker,29.0,795.0,3.0,0.0
31568.11987,39.0,0.264768569,Freelancer,41.0,819.0,5.0,0.0
33514.77399,38.0,0.314422065,Gig Worker,52.0,462.0,1.0,0.0
20256.74772,55.0,0.254500817,Freelancer,50.0,586.0,6.0,0.0
26035.89874,64.0,0.285454168,Small Merchant,25.0,533.0,9.0,0.0
24178.75108,56.0,0.31052625,Freelancer,55.0,643.0,8.0,0.0
40806.1160925,89.0,0.262663617,Freelancer,22.0,552.0,1.0,0.0
29837.02438,60.0,0.281663202,Gig Worker,23.0,556.0,14.0,0.0
21104.57686,48.0,0.303145785,Small Merchant,46.0,805.0,14.0,0.0
15311.21692,72.0,0.25,Small Merchant,57.0,770.0,15.0,0.0
10754.87576,67.0,0.298537675,Small Merchant,44.0,588.0,1.0,0.0
23424.24545,35.0,0.27824147,Freelancer,56.0,848.0,16.0,0.0
16705.54478,44.0,0.308839083,Small Merchant,46.0,804.0,10.0,0.0
12044.22403,58.0,0.263450054,Small Merchant,55.0,822.0,17.0,0.0
17473.98981,76.0,0.252264483,Small Merchant,55.0,383.0,0.0,0.0
14429.16397,74.0,0.26913927,Freelancer,26.0,644.0,11.0,0.0
33809.99145,83.0,0.268721671,Small Merchant,49.0,678.0,5.0,0.0
28171.4783,34.0,0.27587028,Gig Worker,48.0,431.0,17.0,0.0
21944.19151,43.0,0.270628406,Gig Worker,59.0,510.0,16.0,0.0
32359.60897,82.0,0.25,Gig Worker,24.0,376.0,16.0,0.0
22541.57815,31.0,0.278100873,Gig Worker,25.0,439.0,1.0,0.0
15971.01059,52.0,0.284635934,Gig Worker,26.0,427.0,17.0,0.0
32661.86854,73.0,0.276135151,Freelancer,58.0,365.0,14.0,0.0
25772.37031,81.0,0.285736565,Small Merchant,51.0,446.0,0.0,0.0
14739.27692,75.0,0.281698962,Gig Worker,34.0,366.0,19.0,0.0
20667.62925,48.0,0.252360129,Gig Worker,32.0,771.0,13.0,0.0
15870.67223,53.0,0.273982945,Freelancer,37.0,450.0,12.0,0.0
12320.40188,49.0,0.282277998,Small Merchant,29.0,303.0,11.0,0.0
28483.24283,76.0,0.275256587,Gig Worker,59.0,317.0,7.0,0.0
35365.91648,56.0,0.250144198,Freelancer,30.0,823.0,6.0,0.0
12210.02698,81.0,0.304462259,Small Merchant,59.0,555.0,7.0,0.0
25940.78466,53.0,0.260556887,Freelancer,59.0,808.0,17.0,0.0
17445.50202,46.0,0.255156068,Freelancer,21.0,334.0,14.0,0.0
18590.12231,54.0,0.280816371,Gig Worker,46.0,806.0,6.0,0.0
17853.24253,75.0,0.273684863,Gig Worker,27.0,622.0,0.0,0.0
15952.06461,84.0,0.292028832,Freelancer,57.0,752.0,5.0,0.0
22339.6514,60.0,0.297453079,Freelancer,35.0,658.0,15.0,0.0
16183.34919,57.0,0.294411297,Small Merchant,43.0,351.0,13.0,0.0
23893.19778,79.0,0.27996434,Freelancer,42.0,828.0,7.0,0.0
21648.33323,88.0,0.291065948,Freelancer,33.0,332.0,9.0,0.0
20327.36367,57.0,0.25,Small Merchant,46.0,627.0,16.0,0.0
15647.05437,51.0,0.301887217,Freelancer,29.0,735.0,14.0,0.0
17962.60069,85.0,0.271903407,Gig Worker,47.0,718.0,13.0,0.0
27287.73858,88.0,0.319398758,Freelancer,44.0,376.0,19.0,0.0
25506.42031,34.0,0.302496,Gig Worker,21.0,349.0,10.0,0.0
15157.11329,83.0,0.276054288,Freelancer,52.0,741.0,5.0,0.0
22695.32614,73.0,0.280428213,Small Merchant,54.0,497.0,3.0,0.0
27259.70986,71.0,0.303681232,Gig Worker,32.0,762.0,4.0,0.0
10314.16303,37.0,0.25,Gig Worker,24.0,676.0,10.0,0.0
25803.52135,90.0,0.276795384,Small Merchant,24.0,845.0,11.0,0.0
17361.63369,67.0,0.314028475,Small Merchant,41.0,735.0,10.0,0.0
25994.19068,57.0,0.296897072,Freelancer,53.0,571.0,17.0,0.0
16657.1859,86.0,0.263245723,Small Merchant,20.0,454.0,6.0,0.0
10000.0,76.0,0.286289492,Freelancer,36.0,620.0,0.0,0.0
10607.20293,41.0,0.260466136,Gig Worker,28.0,568.0,15.0,0.0
22336.59463,86.0,0.273170663,Freelancer,29.0,459.0,17.0,0.0
23818.05751,54.0,0.286676752,Gig Worker,34.0,622.0,11.0,0.0
15669.78362,67.0,0.290196504,Freelancer,48.0,313.0,10.0,0.0
26470.14721,73.0,0.294588374,Gig Worker,44.0,675.0,7.0,0.0
10369.35956,44.0,0.304675746,Gig Worker,40.0,419.0,0.0,0.0
21537.44141,73.0,0.256125475,Freelancer,36.0,613.0,15.0,0.0
13522.8866,70.0,0.280480421,Gig Worker,46.0,647.0,1.0,0.0
17437.14725,80.0,0.262993058,Small Merchant,47.0,345.0,5.0,0.0
22331.7907,82.0,0.272022872,Small Merchant,42.0,645.0,16.0,0.0
15977.10644,63.0,0.264911248,Gig Worker,58.0,768.0,16.0,0.0
19308.11119,89.0,0.28998807,Small Merchant,55.0,681.0,1.0,0.0
29044.04966,74.0,0.301060384,Gig Worker,22.0,670.0,18.0,0.0
17961.75691,42.0,0.302140284,Freelancer,52.0,758.0,8.0,0.0
27849.84478,37.0,0.257896538,Gig Worker,26.0,518.0,2.0,0.0
14092.05202,88.0,0.277534039,Freelancer,24.0,420.0,9.0,0.0
25708.62925,42.0,0.257341962,Small Merchant,45.0,588.0,4.0,0.0
32090.98034,65.0,0.256675435,Small Merchant,36.0,811.0,8.0,0.0
10000.0,35.0,0.266765373,Freelancer,36.0,637.0,13.0,0.0
16421.73321,67.0,0.286865954,Gig Worker,22.0,680.0,10.0,0.0
26039.50489,61.0,0.290378301,Gig Worker,22.0,805.0,18.0,0.0
20578.6823,50.0,0.29308459,Freelancer,53.0,687.0,15.0,0.0
24598.02111,73.0,0.291847168,Small Merchant,27.0,303.0,13.0,0.0
17772.10369,73.0,0.263042981,Gig Worker,25.0,500.0,13.0,0.0
22606.12851,78.0,0.30365518,Freelancer,56.0,501.0,3.0,0.0
20910.25935,88.0,0.296065601,Small Merchant,41.0,555.0,7.0,0.0
30174.47443,36.0,0.271746197,Freelancer,52.0,498.0,6.0,0.0
23780.9459,55.0,0.272501607,Small Merchant,26.0,372.0,2.0,0.0
24363.21863,44.0,0.266849168,Freelancer,59.0,518.0,13.0,0.0
19116.86124,85.0,0.254163135,Gig Worker,38.0,732.0,10.0,0.0
18586.75643,78.0,0.293320497,Freelancer,29.0,706.0,18.0,0.0
18972.09269,71.0,0.296441236,Freelancer,42.0,392.0,3.0,0.0
24761.165,52.0,0.261478951,Small Merchant,21.0,379.0,3.0,0.0
19053.10863,81.0,0.255362826,Gig Worker,40.0,507.0,7.0,0.0
24028.424,67.0,0.261269264,Small Merchant,43.0,391.0,14.0,0.0
36527.80559,70.0,0.282204893,Gig Worker,32.0,831.0,15.0,0.0
28097.87292,44.0,0.252360453,Small Merchant,24.0,352.0,3.0,0.0
19717.83527,77.0,0.3025562,Small Merchant,37.0,382.0,9.0,0.0
30408.49746,82.0,0.301359155,Gig Worker,30.0,373.0,4.0,0.0
19143.47239,69.0,0.288486899,Gig Worker,56.0,709.0,3.0,0.0
10000.0,45.0,0.296194715,Small Merchant,51.0,743.0,1.0,0.0
14943.39582,61.0,0.281175108,Freelancer,47.0,429.0,17.0,0.0
10000.0,66.0,0.28930308,Small Merchant,41.0,483.0,7.0,0.0
19539.40561,47.0,0.253996355,Gig Worker,47.0,664.0,14.0,0.0
22128.92865,49.0,0.30780959,Small Merchant,20.0,495.0,3.0,0.0
33735.06119,75.0,0.270252941,Freelancer,25.0,314.0,12.0,0.0
24288.49162,31.0,0.277423983,Small Merchant,30.0,509.0,13.0,0.0
20466.2963,84.0,0.329744015,Freelancer,52.0,434.0,8.0,0.0
27805.83907,52.0,0.275599851,Small Merchant,35.0,683.0,5.0,0.0
10000.0,59.0,0.294788036,Gig Worker,32.0,774.0,11.0,0.0
23649.30191,32.0,0.290290649,Freelancer,40.0,803.0,12.0,0.0
27396.05636,75.0,0.253343627,Small Merchant,58.0,776.0,5.0,0.0
11649.89628,90.0,0.260005139,Small Merchant,43.0,596.0,19.0,0.0
30006.2783,68.0,0.320717773,Small Merchant,46.0,681.0,18.0,0.0
24369.47485,76.0,0.291583259,Freelancer,56.0,743.0,19.0,0.0
19092.9846,78.0,0.2796625,Gig Worker,22.0,422.0,19.0,0.0
26429.47306,30.0,0.269287039,Gig Worker,31.0,588.0,7.0,0.0
37894.85,70.0,0.286401551,Gig Worker,26.0,509.0,4.0,0.0
23273.06379,51.0,0.288302955,Freelancer,39.0,793.0,7.0,0.0
23737.5441,58.0,0.284530431,Freelancer,34.0,689.0,12.0,0.0
18784.4737,43.0,0.301379212,Small Merchant,20.0,362.0,12.0,0.0
16051.08941,77.0,0.262662828,Gig Worker,29.0,708.0,4.0,0.0
27812.35072,57.0,0.259985971,Small Merchant,33.0,819.0,13.0,0.0
16007.41322,50.0,0.30086141,Freelancer,34.0,544.0,17.0,0.0
22500.96366,74.0,0.322253748,Small Merchant,53.0,464.0,14.0,0.0
18656.39787,61.0,0.296851849,Gig Worker,44.0,392.0,0.0,0.0
25352.85878,35.0,0.305955074,Small Merchant,50.0,583.0,6.0,0.0
24335.63474,83.0,0.278503187,Freelancer,29.0,423.0,9.0,0.0
29262.77961,30.0,0.2853223,Small Merchant,56.0,489.0,1.0,0.0
18429.88521,50.0,0.285053127,Gig Worker,25.0,616.0,12.0,0.0
20110.87545,86.0,0.278891467,Gig Worker,25.0,496.0,2.0,0.0
15148.65399,33.0,0.308225937,Freelancer,47.0,584.0,7.0,0.0
18889.94718,32.0,0.302316945,Gig Worker,57.0,408.0,11.0,0.0
24641.10345,78.0,0.272015316,Small Merchant,33.0,508.0,3.0,0.0
27298.92032,59.0,0.25,Freelancer,32.0,414.0,7.0,0.0
15544.84273,60.0,0.278728514,Small Merchant,32.0,805.0,0.0,0.0
28087.24144,63.0,0.256906956,Freelancer,29.0,630.0,2.0,0.0
31489.46501,48.0,0.280473501,Small Merchant,35.0,503.0,14.0,0.0
24894.04432,49.0,0.258482681,Small Merchant,58.0,614.0,14.0,0.0
35137.57069,52.0,0.305130333,Freelancer,54.0,564.0,11.0,0.0
16583.47561,83.0,0.293688454,Freelancer,34.0,588.0,0.0,0.0
13287.41708,88.0,0.293202632,Gig Worker,42.0,780.0,10.0,0.0
10000.0,69.0,0.301443717,Freelancer,56.0,305.0,18.0,0.0
32472.31018,54.0,0.287822145,Gig Worker,27.0,440.0,4.0,0.0
26580.55959,44.0,0.290936036,Freelancer,45.0,581.0,16.0,0.0
21610.9073,67.0,0.308693975,Gig Worker,41.0,589.0,1.0,0.0
23959.78038,52.0,0.277309697,Freelancer,24.0,504.0,12.0,0.0
14121.57667,81.0,0.292102307,Freelancer,53.0,631.0,2.0,0.0
39120.26386,31.0,0.25893723,Freelancer,46.0,702.0,12.0,0.0
22904.54827,86.0,0.281585538,Gig Worker,38.0,532.0,7.0,0.0
22765.76356,86.0,0.325185674,Gig Worker,54.0,331.0,12.0,0.0
27080.36637,44.0,0.296296508,Freelancer,39.0,491.0,2.0,0.0
25367.06462,81.0,0.278280114,Gig Worker,57.0,706.0,8.0,0.0
23567.18817,73.0,0.285290812,Small Merchant,32.0,597.0,1.0,0.0
16466.67881,64.0,0.279580035,Freelancer,37.0,334.0,7.0,0.0
25300.2785,39.0,0.284634012,Small Merchant,37.0,519.0,0.0,0.0
35174.17148,43.0,0.272019863,Gig Worker,20.0,631.0,14.0,0.0
31417.94032,56.0,0.289897424,Freelancer,51.0,351.0,7.0,0.0
33152.30639,83.0,0.290606199,Freelancer,44.0,316.0,7.0,0.0
18421.49026,43.0,0.28013276,Gig Worker,40.0,308.0,6.0,0.0
15072.76626,64.0,0.282801186,Small Merchant,46.0,479.0,19.0,0.0
21119.49156,62.0,0.286815354,Freelancer,30.0,302.0,12.0,0.0
22390.07439,81.0,0.269455139,Small Merchant,20.0,577.0,6.0,0.0
29659.34063,30.0,0.289705407,Gig Worker,38.0,466.0,6.0,0.0
10152.74759,63.0,0.295603154,Freelancer,51.0,550.0,10.0,0.0
32706.85224,48.0,0.309297322,Freelancer,27.0,573.0,1.0,0.0
20893.94471,53.0,0.286367449,Freelancer,38.0,326.0,10.0,0.0
19011.83251,71.0,0.268887282,Gig Worker,35.0,417.0,18.0,0.0
14915.26937,33.0,0.277941255,Gig Worker,54.0,651.0,0.0,0.0
10416.0033,65.0,0.257140719,Small Merchant,21.0,494.0,16.0,0.0
27762.19409,42.0,0.294547052,Small Merchant,31.0,572.0,0.0,0.0
22513.22577,87.0,0.25,Freelancer,48.0,616.0,12.0,0.0
12970.2737,61.0,0.300493104,Gig Worker,29.0,701.0,5.0,0.0
12934.4486,38.0,0.302906485,Freelancer,41.0,828.0,4.0,0.0
19649.5071,68.0,0.25,Freelancer,53.0,347.0,1.0,0.0
33683.15068,45.0,0.30550562,Small Merchant,40.0,315.0,9.0,0.0
20182.86054,79.0,0.300545723,Freelancer,56.0,769.0,18.0,0.0
11477.99933,32.0,0.274198964,Small Merchant,24.0,582.0,6.0,0.0
20279.79855,81.0,0.256163686,Small Merchant,25.0,313.0,14.0,0.0
20090.93501,49.0,0.263244818,Gig Worker,51.0,647.0,10.0,0.0
10000.0,39.0,0.264829644,Freelancer,22.0,666.0,5.0,0.0
21619.93593,85.0,0.306321119,Freelancer,29.0,527.0,4.0,0.0
20383.45829,87.0,0.271019196,Freelancer,24.0,672.0,3.0,0.0
26873.44455,87.0,0.298106462,Gig Worker,43.0,840.0,5.0,0.0
34942.69266,51.0,0.277518786,Small Merchant,39.0,839.0,6.0,0.0
29885.95521,77.0,0.281101513,Gig Worker,56.0,704.0,11.0,0.0
20117.77917,32.0,0.25,Small Merchant,50.0,707.0,13.0,0.0
14254.31864,40.0,0.257058597,Small Merchant,36.0,359.0,1.0,0.0
40013.51862,54.0,0.30586195,Small Merchant,43.0,351.0,19.0,0.0
22414.52904,71.0,0.27688555,Freelancer,37.0,449.0,2.0,0.0
22097.50504,77.0,0.286013189,Small Merchant,45.0,471.0,4.0,0.0
21831.12439,37.0,0.316127143,Gig Worker,26.0,617.0,9.0,0.0
23386.59333,38.0,0.277447476,Freelancer,33.0,788.0,6.0,0.0
20989.47712,44.0,0.27631508,Small Merchant,21.0,848.0,8.0,0.0
17984.36595,61.0,0.304121718,Small Merchant,49.0,423.0,17.0,0.0
18171.98741,82.0,0.280246994,Gig Worker,36.0,577.0,5.0,0.0
21770.72711,32.0,0.286400141,Small Merchant,39.0,511.0,9.0,0.0
18196.0266,33.0,0.299936326,Freelancer,29.0,726.0,11.0,0.0
17010.07952,59.0,0.280002293,Gig Worker,43.0,758.0,1.0,0.0
22745.01159,42.0,0.295751769,Freelancer,31.0,832.0,0.0,0.0
20215.15948,73.0,0.277683075,Gig Worker,46.0,591.0,3.0,0.0
32527.95092,50.0,0.299622783,Gig Worker,34.0,441.0,14.0,0.0
10000.0,70.0,0.288426541,Freelancer,28.0,687.0,1.0,0.0
29640.54796,86.0,0.27549192,Gig Worker,37.0,477.0,2.0,0.0
30722.59635,75.0,0.281484992,Freelancer,26.0,384.0,16.0,0.0
10000.0,48.0,0.25,Freelancer,47.0,504.0,1.0,0.0
19601.18684,68.0,0.303875473,Freelancer,55.0,849.0,12.0,0.0
19399.91394,77.0,0.25490731,Gig Worker,22.0,634.0,7.0,0.0
12147.41814,51.0,0.258617647,Freelancer,35.0,688.0,19.0,0.0
16555.28319,49.0,0.271239629,Freelancer,55.0,465.0,18.0,0.0
14225.96908,66.0,0.25,Freelancer,23.0,835.0,9.0,0.0
34265.8931,60.0,0.289352326,Freelancer,54.0,829.0,6.0,0.0
28549.74875,39.0,0.28722028,Gig Worker,28.0,521.0,3.0,0.0
30900.88566,47.0,0.270269219,Small Merchant,31.0,627.0,17.0,0.0
27051.70445,72.0,0.266439203,Freelancer,29.0,713.0,2.0,0.0
14096.6376,68.0,0.266132069,Gig Worker,21.0,432.0,14.0,0.0
18328.35814,75.0,0.292295968,Freelancer,38.0,478.0,19.0,0.0
25425.62193,49.0,0.25,Freelancer,32.0,588.0,16.0,0.0
13445.10534,47.0,0.271820016,Freelancer,52.0,648.0,7.0,0.0
26990.98901,40.0,0.25,Small Merchant,20.0,586.0,14.0,0.0
20317.72221,51.0,0.295374889,Gig Worker,47.0,663.0,12.0,0.0
19376.25435,88.0,0.273275552,Gig Worker,59.0,382.0,13.0,0.0
26976.71978,73.0,0.290934987,Gig Worker,25.0,536.0,3.0,0.0
25109.84318,47.0,0.304990753,Freelancer,22.0,737.0,10.0,0.0
19473.23684,87.0,0.305328541,Small Merchant,44.0,538.0,2.0,0.0
30115.30862,63.0,0.259557974,Freelancer,35.0,744.0,18.0,0.0
14432.55671,52.0,0.2861892,Freelancer,23.0,365.0,12.0,0.0
26311.54925,30.0,0.30242788,Freelancer,27.0,413.0,3.0,0.0
26151.70881,84.0,0.293929529,Freelancer,58.0,488.0,12.0,0.0
19833.17492,39.0,0.295906605,Freelancer,35.0,575.0,14.0,0.0
24282.93116,82.0,0.25,Gig Worker,57.0,601.0,5.0,0.0
13242.20497,30.0,0.293622939,Freelancer,42.0,845.0,17.0,0.0
28468.18913,67.0,0.264141374,Gig Worker,25.0,779.0,7.0,0.0
20705.68504,68.0,0.293293721,Freelancer,35.0,725.0,8.0,0.0
18340.93886,78.0,0.29285616,Small Merchant,35.0,316.0,19.0,0.0
29343.06458,38.0,0.291798345,Freelancer,42.0,346.0,1.0,0.0
17069.59417,60.0,0.277787017,Gig Worker,35.0,329.0,9.0,0.0
12140.77093,36.0,0.306321827,Small Merchant,55.0,691.0,1.0,0.0
11103.59579,46.0,0.29020616,Freelancer,31.0,339.0,8.0,0.0
26242.06966,64.0,0.286430319,Freelancer,56.0,583.0,8.0,0.0
13036.99453,77.0,0.261311783,Freelancer,28.0,358.0,12.0,0.0
34283.55927,66.0,0.28792182,Freelancer,37.0,629.0,9.0,0.0
10000.0,81.0,0.319574214,Freelancer,28.0,562.0,6.0,0.0
33875.19458,47.0,0.25219635,Gig Worker,40.0,623.0,12.0,0.0
23477.12227,62.0,0.294602122,Gig Worker,20.0,323.0,4.0,0.0
21323.00822,33.0,0.297124786,Gig Worker,42.0,653.0,11.0,0.0
18185.56639,52.0,0.314510388,Freelancer,24.0,353.0,8.0,0.0
24793.9528,40.0,0.294514802,Small Merchant,38.0,604.0,8.0,0.0
21736.55708,81.0,0.280213577,Freelancer,54.0,618.0,17.0,0.0
29723.11317,38.0,0.288452231,Freelancer,52.0,344.0,7.0,0.0
22799.59354,59.0,0.274638885,Freelancer,37.0,661.0,17.0,0.0
23052.11233,37.0,0.30438516,Freelancer,59.0,760.0,9.0,0.0
19454.71451,69.0,0.25,Gig Worker,33.0,306.0,0.0,0.0
21601.38063,34.0,0.270242577,Gig Worker,39.0,558.0,9.0,0.0
24154.61238,41.0,0.288923115,Gig Worker,32.0,387.0,4.0,0.0
10028.82125,30.0,0.303418616,Gig Worker,35.0,488.0,17.0,0.0
12562.70205,44.0,0.279724332,Small Merchant,50.0,754.0,18.0,0.0
27202.84866,54.0,0.264353251,Gig Worker,58.0,841.0,12.0,0.0
23196.05807,47.0,0.275782545,Gig Worker,54.0,816.0,5.0,0.0
